dia_Id,Dia;hora_Id,Hora,dia_Id;Dir.Med._a_1100cm,Humedad._a_620cm,Irradia.._a_200cm,Presion._a_150cm,Sig.Dir._a_1100cm,Sig.Vel._a_1100cm,Tem.Aire._a_620cm,Vel.Max._a_1100cm,Vel.Med._a_1100cm,hora_Id
"0,""2016-8-01""";"167,""03:50"",1";"111.9,""91.4"",""0.06"",""958.27"",""8.48"",""0.4"",""14.01"",""2.06"",""1.25"",167"
"0,""2016-8-01""";"168,""04:00"",1";"107.8,""92.4"",""0.19"",""958.2"",""9.36"",""0.3"",""13.77"",""2.45"",""1.35"",168"
"0,""2016-8-01""";"169,""04:10"",1";"121.1,""93.6"",""0.72"",""958.13"",""6.19"",""0.29"",""13.71"",""2.25"",""1.63"",169"
"0,""2016-8-01""";"170,""04:20"",1";"115.6,""94.3"",""0.29"",""958.11"",""20.54"",""0.29"",""13.66"",""1.37"",""0.89"",170"
"0,""2016-8-01""";"171,""04:30"",1";"77.97,""94.9"",""0.29"",""958.15"",""11.54"",""0.38"",""13.37"",""1.86"",""1.22"",171"
"0,""2016-8-01""";"172,""04:40"",1";"71.96,""96.0"",""0.86"",""958.2"",""12.28"",""0.26"",""12.98"",""1.76"",""1.13"",172"
"0,""2016-8-01""";"173,""04:50"",1";"75.91,""96.8"",""0.69"",""958.21"",""18.12"",""0.32"",""12.95"",""1.86"",""1.06"",173"
"0,""2016-8-01""";"174,""05:00"",1";"87.9,""97.4"",""0.95"",""958.2"",""21.77"",""0.43"",""12.9"",""1.76"",""0.83"",174"
"0,""2016-8-01""";"175,""05:10"",1";"109.1,""97.8"",""3.16"",""958.21"",""18.63"",""0.29"",""13.14"",""1.37"",""0.65"",175"
"0,""2016-8-01""";"176,""05:20"",1";"13.43,""98.0"",""5.13"",""958.21"",""13.82"",""0.33"",""13.22"",""1.18"",""0.4"",176"
"0,""2016-8-01""";"177,""05:30"",1";"9.6,""98.2"",""8.72"",""958.22"",""6.53"",""0.26"",""13.18"",""1.37"",""0.61"",177"
"0,""2016-8-01""";"178,""05:40"",1";"10.69,""98.5"",""16.23"",""958.23"",""19.6"",""0.3"",""13.23"",""1.67"",""0.95"",178"
"0,""2016-8-01""";"179,""05:50"",1";"2.55,""98.8"",""20.2"",""958.37"",""23.27"",""0.48"",""13.19"",""2.55"",""1.1"",179"
"0,""2016-8-01""";"180,""06:00"",1";"17.95,""99.1"",""30.88"",""958.5"",""19.7"",""0.62"",""12.98"",""2.84"",""1.44"",180"
"0,""2016-8-01""";"181,""06:10"",1";"14.69,""99.3"",""39.78"",""958.58"",""16.59"",""0.39"",""12.93"",""2.16"",""1.13"",181"
"0,""2016-8-01""";"182,""06:20"",1";"21.63,""99.3"",""45.95"",""958.62"",""21.39"",""0.56"",""12.92"",""2.45"",""0.74"",182"
"0,""2016-8-01""";"183,""06:30"",1";"17.65,""99.3"",""52.52"",""958.64"",""14.3"",""0.41"",""12.96"",""2.25"",""1.19"",183"
"0,""2016-8-01""";"184,""06:40"",1";"10.56,""99.3"",""66.52"",""958.66"",""21.78"",""0.42"",""13.12"",""1.86"",""1.04"",184"
"0,""2016-8-01""";"185,""06:50"",1";"16.84,""99.3"",""80.8"",""958.72"",""18.41"",""0.48"",""13.21"",""1.76"",""0.69"",185"
"0,""2016-8-01""";"186,""07:00"",1";"6.94,""99.3"",""85.0"",""958.7"",""17.7"",""0.2"",""13.35"",""0.78"",""0.19"",186"
"0,""2016-8-01""";"187,""07:10"",1";"17.03,""99.3"",""106.7"",""958.79"",""28.02"",""0.45"",""13.75"",""1.67"",""0.56"",187"
"0,""2016-8-01""";"188,""07:20"",1";"22.74,""99.3"",""110.6"",""958.86"",""34.33"",""0.31"",""13.85"",""1.37"",""0.37"",188"
"0,""2016-8-01""";"189,""07:30"",1";"111.9,""99.3"",""130.9"",""958.84"",""30.18"",""0.26"",""14.22"",""1.27"",""0.34"",189"
"0,""2016-8-01""";"190,""07:40"",1";"89.0,""99.3"",""183.7"",""958.88"",""24.24"",""0.42"",""14.3"",""1.86"",""0.66"",190"
"0,""2016-8-01""";"191,""07:50"",1";"86.5,""99.3"",""228.3"",""958.92"",""23.23"",""0.51"",""14.33"",""2.16"",""0.78"",191"
"0,""2016-8-01""";"192,""08:00"",1";"65.18,""99.3"",""270.2"",""958.94"",""14.94"",""0.4"",""14.7"",""1.57"",""0.57"",192"
"0,""2016-8-01""";"193,""08:10"",1";"85.8,""98.4"",""381.2"",""958.94"",""13.99"",""0.34"",""15.15"",""1.37"",""0.65"",193"
"0,""2016-8-01""";"194,""08:20"",1";"78.18,""95.1"",""538.1"",""958.89"",""22.68"",""0.31"",""16.23"",""1.47"",""0.68"",194"
"0,""2016-8-01""";"195,""08:30"",1";"47.9,""87.7"",""557.7"",""958.86"",""30.3"",""0.53"",""16.87"",""2.35"",""0.84"",195"
"0,""2016-8-01""";"196,""08:40"",1";"43.9,""81.8"",""589.8"",""958.79"",""27.22"",""0.53"",""17.21"",""2.16"",""1.0"",196"
"0,""2016-8-01""";"197,""08:50"",1";"75.77,""78.41"",""615.7"",""958.69"",""21.5"",""0.46"",""17.64"",""2.06"",""0.98"",197"
"0,""2016-8-01""";"198,""09:00"",1";"75.8,""77.43"",""641.4"",""958.66"",""19.64"",""0.37"",""17.72"",""2.25"",""1.23"",198"
"0,""2016-8-01""";"199,""09:10"",1";"87.7,""74.65"",""669.2"",""958.6"",""34.88"",""0.56"",""18.32"",""3.04"",""1.27"",199"
"0,""2016-8-01""";"200,""09:20"",1";"71.81,""71.44"",""694.1"",""958.65"",""24.66"",""0.37"",""18.9"",""1.57"",""0.68"",200"
"0,""2016-8-01""";"201,""09:30"",1";"51.48,""68.29"",""716.7"",""958.63"",""22.01"",""0.69"",""19.59"",""2.74"",""0.96"",201"
"0,""2016-8-01""";"202,""09:40"",1";"107.3,""67.08"",""742.3"",""958.61"",""39.21"",""0.44"",""19.95"",""1.96"",""0.67"",202"
"0,""2016-8-01""";"203,""09:50"",1";"78.08,""64.22"",""765.1"",""958.56"",""32.45"",""0.54"",""20.62"",""2.55"",""0.94"",203"
"0,""2016-8-01""";"204,""10:00"",1";"18.51,""64.04"",""783.1"",""958.5"",""38.86"",""0.22"",""20.65"",""0.88"",""0.2"",204"
"0,""2016-8-01""";"205,""10:10"",1";"176.6,""61.28"",""806.0"",""958.42"",""63.33"",""0.57"",""21.34"",""2.25"",""0.6"",205"
"0,""2016-8-01""";"206,""10:20"",1";"44.23,""59.58"",""821.0"",""958.36"",""36.98"",""0.44"",""21.77"",""1.37"",""0.53"",206"
"0,""2016-8-01""";"207,""10:30"",1";"37.81,""58.06"",""840.0"",""958.25"",""42.88"",""0.33"",""22.23"",""1.76"",""0.8"",207"
"0,""2016-8-01""";"208,""10:40"",1";"131.0,""55.24"",""856.0"",""958.2"",""31.93"",""0.79"",""23.03"",""3.23"",""1.08"",208"
"0,""2016-8-01""";"209,""10:50"",1";"125.2,""53.56"",""870.0"",""958.21"",""56.59"",""0.85"",""23.29"",""3.23"",""1.04"",209"
"0,""2016-8-01""";"210,""11:00"",1";"102.5,""53.05"",""886.0"",""958.18"",""23.86"",""0.54"",""23.24"",""2.84"",""1.36"",210"
"0,""2016-8-01""";"211,""11:10"",1";"139.9,""50.69"",""898.0"",""958.04"",""66.09"",""0.5"",""23.39"",""2.16"",""1.0"",211"
"0,""2016-8-01""";"212,""11:20"",1";"299.4,""48.23"",""908.0"",""957.89"",""36.68"",""0.53"",""24.53"",""2.25"",""0.7"",212"
"0,""2016-8-01""";"213,""11:30"",1";"298.6,""47.37"",""914.0"",""957.86"",""49.83"",""0.58"",""24.79"",""2.25"",""0.57"",213"
"0,""2016-8-01""";"214,""11:40"",1";"272.6,""44.79"",""921.0"",""957.79"",""57.42"",""0.48"",""25.72"",""2.35"",""0.67"",214"
"0,""2016-8-01""";"215,""11:50"",1";"27.12,""42.83"",""927.0"",""957.69"",""42.26"",""0.48"",""25.94"",""2.35"",""0.46"",215"
"0,""2016-8-01""";"216,""12:00"",1";"29.56,""40.23"",""932.0"",""957.69"",""54.01"",""1.16"",""26.29"",""5.0"",""1.33"",216"
"0,""2016-8-01""";"217,""12:10"",1";"359.8,""38.06"",""940.0"",""957.6"",""33.86"",""1.14"",""25.97"",""5.0"",""2.09"",217"
"0,""2016-8-01""";"218,""12:20"",1";"50.72,""34.34"",""947.0"",""957.52"",""34.13"",""0.91"",""25.91"",""4.51"",""2.13"",218"
"0,""2016-8-01""";"219,""12:30"",1";"35.85,""34.27"",""942.0"",""957.38"",""17.48"",""1.15"",""26.15"",""5.78"",""3.01"",219"
"0,""2016-8-01""";"220,""12:40"",1";"51.9,""30.22"",""943.0"",""957.33"",""15.28"",""0.93"",""26.44"",""5.39"",""3.13"",220"
"0,""2016-8-01""";"221,""12:50"",1";"52.59,""33.49"",""938.0"",""957.24"",""20.45"",""1.08"",""26.58"",""5.68"",""3.1"",221"
"0,""2016-8-01""";"222,""13:00"",1";"58.18,""37.3"",""933.0"",""957.18"",""20.02"",""1.24"",""26.71"",""6.66"",""3.71"",222"
"0,""2016-8-01""";"223,""13:10"",1";"58.31,""36.69"",""926.0"",""957.16"",""13.92"",""1.05"",""26.54"",""6.96"",""3.59"",223"
"0,""2016-8-01""";"224,""13:20"",1";"54.03,""32.81"",""917.0"",""957.11"",""20.02"",""0.83"",""27.09"",""5.78"",""3.38"",224"
"0,""2016-8-01""";"225,""13:30"",1";"54.67,""32.41"",""908.0"",""957.11"",""20.74"",""1.02"",""27.14"",""6.57"",""4.03"",225"
"0,""2016-8-01""";"226,""13:40"",1";"53.02,""38.21"",""894.0"",""956.98"",""32.2"",""1.29"",""27.43"",""5.88"",""3.21"",226"
"0,""2016-8-01""";"227,""13:50"",1";"30.83,""40.0"",""882.0"",""956.93"",""33.29"",""1.26"",""27.31"",""6.96"",""3.72"",227"
"0,""2016-8-01""";"228,""14:00"",1";"47.43,""40.45"",""866.0"",""956.86"",""20.71"",""1.33"",""27.11"",""7.45"",""4.29"",228"
"0,""2016-8-01""";"229,""14:10"",1";"29.73,""43.43"",""847.0"",""956.83"",""19.11"",""1.6"",""27.13"",""7.74"",""4.03"",229"
"0,""2016-8-01""";"230,""14:20"",1";"11.48,""45.2"",""835.0"",""956.76"",""20.86"",""1.46"",""26.96"",""7.84"",""4.55"",230"
"0,""2016-8-01""";"231,""14:30"",1";"40.79,""46.22"",""814.0"",""956.72"",""14.65"",""1.17"",""26.8"",""7.94"",""5.07"",231"
"0,""2016-8-01""";"232,""14:40"",1";"46.22,""46.05"",""793.6"",""956.67"",""16.58"",""1.38"",""26.63"",""9.21"",""5.37"",232"
"0,""2016-8-01""";"233,""14:50"",1";"49.38,""45.36"",""774.0"",""956.61"",""14.95"",""1.26"",""26.6"",""8.72"",""5.3"",233"
"0,""2016-8-01""";"234,""15:00"",1";"42.23,""44.49"",""752.8"",""956.58"",""19.42"",""1.97"",""26.84"",""9.11"",""4.55"",234"
"0,""2016-8-01""";"235,""15:10"",1";"47.53,""44.87"",""730.6"",""956.49"",""17.49"",""1.53"",""26.83"",""9.02"",""5.44"",235"
"0,""2016-8-01""";"236,""15:20"",1";"49.8,""45.2"",""707.2"",""956.42"",""10.41"",""1.19"",""26.48"",""9.8"",""6.52"",236"
"0,""2016-8-01""";"237,""15:30"",1";"44.92,""45.58"",""680.7"",""956.35"",""20.65"",""1.69"",""26.72"",""8.62"",""5.01"",237"
"0,""2016-8-01""";"238,""15:40"",1";"31.01,""46.35"",""653.7"",""956.26"",""16.15"",""1.74"",""26.87"",""8.04"",""4.8"",238"
"0,""2016-8-01""";"239,""15:50"",1";"37.92,""46.29"",""625.8"",""956.25"",""19.38"",""1.63"",""26.93"",""8.23"",""5.02"",239"
"0,""2016-8-01""";"240,""16:00"",1";"32.15,""50.02"",""597.0"",""956.3"",""17.19"",""1.54"",""26.53"",""8.62"",""5.08"",240"
"0,""2016-8-01""";"241,""16:10"",1";"22.86,""52.11"",""568.9"",""956.27"",""19.85"",""1.79"",""26.38"",""8.43"",""5.0"",241"
"0,""2016-8-01""";"242,""16:20"",1";"33.3,""54.12"",""539.2"",""956.25"",""20.24"",""1.67"",""26.19"",""8.62"",""4.97"",242"
"0,""2016-8-01""";"243,""16:30"",1";"37.01,""53.99"",""509.6"",""956.24"",""22.53"",""1.86"",""26.44"",""9.7"",""4.16"",243"
"0,""2016-8-01""";"244,""16:40"",1";"23.16,""56.65"",""479.3"",""956.28"",""19.38"",""1.81"",""25.67"",""10.58"",""5.27"",244"
"0,""2016-8-01""";"245,""16:50"",1";"22.27,""57.79"",""448.5"",""956.29"",""16.67"",""1.61"",""25.24"",""10.29"",""6.37"",245"
"0,""2016-8-01""";"246,""17:00"",1";"28.06,""58.06"",""420.6"",""956.31"",""17.38"",""1.88"",""25.1"",""9.31"",""5.37"",246"
"0,""2016-8-01""";"247,""17:10"",1";"16.83,""59.31"",""387.0"",""956.34"",""14.47"",""1.4"",""24.83"",""9.51"",""6.39"",247"
"0,""2016-8-01""";"248,""17:20"",1";"15.05,""59.61"",""355.8"",""956.37"",""19.23"",""1.69"",""24.7"",""9.9"",""5.77"",248"
"0,""2016-8-01""";"249,""17:30"",1";"20.64,""60.09"",""325.6"",""956.42"",""15.37"",""1.3"",""24.58"",""8.04"",""5.24"",249"
"0,""2016-8-01""";"250,""17:40"",1";"10.39,""60.91"",""292.3"",""956.42"",""22.75"",""1.64"",""24.45"",""7.94"",""4.36"",250"
"0,""2016-8-01""";"251,""17:50"",1";"5.65,""60.97"",""260.1"",""956.42"",""21.01"",""1.63"",""24.47"",""8.72"",""5.01"",251"
"0,""2016-8-01""";"252,""18:00"",1";"7.03,""62.48"",""227.2"",""956.47"",""17.43"",""1.25"",""24.06"",""8.04"",""5.08"",252"
"0,""2016-8-01""";"253,""18:10"",1";"20.51,""63.77"",""194.9"",""956.45"",""14.24"",""1.15"",""23.68"",""8.43"",""5.72"",253"
"0,""2016-8-01""";"254,""18:20"",1";"19.39,""64.45"",""164.0"",""956.45"",""22.68"",""1.42"",""23.51"",""7.45"",""4.08"",254"
"0,""2016-8-01""";"255,""18:30"",1";"7.25,""64.91"",""134.1"",""956.5"",""15.85"",""1.44"",""23.4"",""8.04"",""4.92"",255"
"0,""2016-8-01""";"256,""18:40"",1";"7.68,""64.46"",""104.1"",""956.58"",""23.02"",""1.22"",""23.36"",""6.66"",""3.49"",256"
"0,""2016-8-01""";"257,""18:50"",1";"3.94,""65.26"",""76.46"",""956.6"",""12.74"",""1.12"",""23.0"",""7.55"",""5.23"",257"
"0,""2016-8-01""";"258,""19:00"",1";"355.3,""65.69"",""52.61"",""956.49"",""19.87"",""1.79"",""22.75"",""8.62"",""4.79"",258"
"0,""2016-8-01""";"259,""19:10"",1";"2.1,""65.83"",""30.43"",""956.55"",""23.13"",""1.41"",""22.55"",""6.96"",""3.76"",259"
"0,""2016-8-01""";"260,""19:20"",1";"2.37,""66.44"",""13.23"",""956.66"",""19.23"",""1.03"",""22.22"",""6.27"",""3.88"",260"
"0,""2016-8-01""";"261,""19:30"",1";"11.89,""67.42"",""3.19"",""956.68"",""17.38"",""0.9"",""21.83"",""5.49"",""3.34"",261"
"0,""2016-8-01""";"262,""19:40"",1";"7.01,""68.22"",""0.95"",""956.68"",""18.16"",""1.07"",""21.5"",""6.27"",""3.6"",262"
"0,""2016-8-01""";"263,""19:50"",1";"16.34,""68.58"",""0.27"",""956.73"",""15.15"",""1.08"",""21.28"",""6.27"",""3.78"",263"
"0,""2016-8-01""";"264,""20:00"",1";"17.68,""69.05"",""0.08"",""956.84"",""12.8"",""0.83"",""21.06"",""6.27"",""3.83"",264"
"0,""2016-8-01""";"265,""20:10"",1";"15.21,""69.26"",""0.08"",""956.97"",""15.52"",""0.94"",""20.93"",""5.39"",""3.16"",265"
"0,""2016-8-01""";"266,""20:20"",1";"9.52,""69.05"",""0.03"",""957.03"",""19.84"",""0.77"",""20.88"",""4.02"",""2.32"",266"
"0,""2016-8-01""";"267,""20:30"",1";"344.5,""68.99"",""0.06"",""957.04"",""28.67"",""0.98"",""20.84"",""4.12"",""1.96"",267"
"0,""2016-8-01""";"268,""20:40"",1";"339.9,""72.04"",""0.03"",""957.07"",""25.61"",""0.73"",""20.33"",""3.53"",""1.83"",268"
"0,""2016-8-01""";"269,""20:50"",1";"356.8,""73.48"",""0.02"",""957.13"",""27.48"",""0.69"",""20.06"",""3.43"",""0.95"",269"
"0,""2016-8-01""";"270,""21:00"",1";"19.56,""72.94"",""0.04"",""957.12"",""22.27"",""0.86"",""19.88"",""3.82"",""2.09"",270"
"0,""2016-8-01""";"271,""21:10"",1";"18.3,""73.92"",""0.05"",""957.14"",""15.72"",""0.56"",""19.66"",""3.04"",""1.67"",271"
"0,""2016-8-01""";"272,""21:20"",1";"25.03,""73.85"",""0.04"",""957.08"",""12.16"",""0.48"",""19.54"",""3.33"",""2.08"",272"
"0,""2016-8-01""";"273,""21:30"",1";"26.72,""74.04"",""0.05"",""957.07"",""14.2"",""0.7"",""19.37"",""3.33"",""1.68"",273"
"0,""2016-8-01""";"274,""21:40"",1";"2.07,""74.97"",""0.03"",""957.06"",""19.59"",""0.58"",""19.19"",""2.84"",""1.46"",274"
"0,""2016-8-01""";"275,""21:50"",1";"354.0,""74.95"",""0.04"",""956.95"",""16.6"",""0.58"",""19.11"",""3.43"",""1.76"",275"
"0,""2016-8-01""";"276,""22:00"",1";"0.76,""74.33"",""0.04"",""956.96"",""23.23"",""0.57"",""19.06"",""2.55"",""0.89"",276"
"0,""2016-8-01""";"277,""22:10"",1";"353.4,""74.83"",""0.05"",""956.97"",""18.88"",""0.55"",""18.99"",""2.45"",""1.09"",277"
"0,""2016-8-01""";"278,""22:20"",1";"7.2,""75.0"",""0.04"",""957.03"",""16.91"",""0.52"",""18.89"",""2.25"",""1.2"",278"
"0,""2016-8-01""";"279,""22:30"",1";"21.37,""75.34"",""0.08"",""957.07"",""12.63"",""0.59"",""18.78"",""2.84"",""1.44"",279"
"0,""2016-8-01""";"280,""22:40"",1";"19.05,""75.63"",""0.05"",""957.13"",""26.67"",""0.48"",""18.67"",""2.16"",""1.23"",280"
"0,""2016-8-01""";"281,""22:50"",1";"44.48,""74.61"",""0.09"",""957.22"",""15.79"",""0.39"",""18.72"",""1.67"",""0.74"",281"
"0,""2016-8-01""";"282,""23:00"",1";"51.3,""74.21"",""0.03"",""957.18"",""3.45"",""0.32"",""18.88"",""1.18"",""0.24"",282"
"0,""2016-8-01""";"283,""23:10"",1";"9.67,""74.83"",""0.1"",""957.07"",""26.65"",""0.35"",""18.74"",""1.18"",""0.39"",283"
"0,""2016-8-01""";"284,""23:20"",1";"1.71,""74.3"",""0.15"",""957.02"",""9.3"",""0.28"",""18.7"",""1.27"",""0.19"",284"
"0,""2016-8-01""";"285,""23:30"",1";"347.2,""74.42"",""0.07"",""956.99"",""14.45"",""0.53"",""18.61"",""1.96"",""0.48"",285"
"0,""2016-8-01""";"286,""23:40"",1";"350.8,""74.15"",""0.18"",""956.95"",""17.16"",""0.41"",""18.47"",""2.16"",""1.07"",286"
"0,""2016-8-01""";"287,""23:50"",1";"5.12,""75.75"",""0.07"",""957.0"",""15.23"",""0.34"",""18.05"",""1.76"",""0.45"",287"
"0,""2016-8-01""";"288,""00:00"",2";"348.4,""75.71"",""0.06"",""956.96"",""12.3"",""0.75"",""17.97"",""2.65"",""0.76"",288"
"0,""2016-8-01""";"289,""00:10"",2";"347.6,""75.83"",""0.06"",""956.86"",""24.29"",""0.28"",""17.84"",""1.27"",""0.59"",289"
"0,""2016-8-01""";"290,""00:20"",2";"15.36,""77.6"",""0.13"",""956.81"",""12.53"",""0.28"",""17.72"",""1.86"",""1.11"",290"
"0,""2016-8-01""";"291,""00:30"",2";"20.02,""79.9"",""0.05"",""956.76"",""10.45"",""0.48"",""17.51"",""2.45"",""1.55"",291"
"0,""2016-8-01""";"292,""00:40"",2";"11.11,""80.3"",""0.18"",""956.64"",""12.03"",""0.56"",""17.37"",""2.65"",""1.12"",292"
"0,""2016-8-01""";"293,""00:50"",2";"69.41,""79.86"",""0.05"",""956.63"",""20.78"",""0.14"",""17.41"",""0.88"",""0.53"",293"
"0,""2016-8-01""";"294,""01:00"",2";"98.0,""81.3"",""0.15"",""956.58"",""10.58"",""0.49"",""17.39"",""2.25"",""1.42"",294"
"0,""2016-8-01""";"295,""01:10"",2";"97.6,""85.3"",""0.14"",""956.55"",""7.63"",""0.32"",""16.9"",""2.65"",""1.87"",295"
"0,""2016-8-01""";"296,""01:20"",2";"93.3,""87.1"",""0.1"",""956.52"",""8.57"",""0.44"",""16.71"",""2.94"",""2.0"",296"
"0,""2016-8-01""";"297,""01:30"",2";"94.7,""87.4"",""0.08"",""956.45"",""15.47"",""0.42"",""16.64"",""2.25"",""1.39"",297"
"0,""2016-8-01""";"298,""01:40"",2";"71.77,""87.6"",""0.11"",""956.38"",""9.17"",""0.26"",""16.49"",""1.96"",""1.47"",298"
"0,""2016-8-01""";"299,""01:50"",2";"87.1,""87.8"",""0.12"",""956.22"",""13.08"",""0.36"",""16.55"",""1.47"",""0.73"",299"
"0,""2016-8-01""";"300,""02:00"",2";"76.54,""87.7"",""0.11"",""956.13"",""17.83"",""0.32"",""16.55"",""1.37"",""0.38"",300"
"0,""2016-8-01""";"301,""02:10"",2";"73.88,""87.9"",""0.11"",""956.06"",""14.32"",""0.33"",""16.42"",""1.76"",""0.93"",301"
"0,""2016-8-01""";"302,""02:20"",2";"99.2,""88.4"",""0.17"",""955.96"",""17.39"",""0.2"",""16.34"",""1.08"",""0.46"",302"
"0,""2016-8-01""";"303,""02:30"",2";"121.7,""88.2"",""0.08"",""955.85"",""6.69"",""0.23"",""16.34"",""0.88"",""0.31"",303"
"0,""2016-8-01""";"304,""02:40"",2";"137.4,""87.8"",""0.11"",""955.73"",""0.06"",""0.1"",""16.28"",""0.39"",""0.07"",304"
"0,""2016-8-01""";"305,""02:50"",2";"87.2,""87.6"",""0.07"",""955.63"",""9.78"",""0.19"",""16.31"",""0.98"",""0.12"",305"
"0,""2016-8-01""";"306,""03:00"",2";"56.38,""87.4"",""0.18"",""955.48"",""8.65"",""0.15"",""16.43"",""1.18"",""0.73"",306"
"0,""2016-8-01""";"307,""03:10"",2";"93.0,""87.3"",""0.15"",""955.38"",""22.87"",""0.23"",""16.35"",""1.27"",""0.77"",307"
"0,""2016-8-01""";"308,""03:20"",2";"80.0,""87.8"",""0.2"",""955.29"",""9.8"",""0.21"",""16.02"",""1.37"",""0.81"",308"
"0,""2016-8-01""";"309,""03:30"",2";"54.83,""88.9"",""0.14"",""955.21"",""19.32"",""0.33"",""15.87"",""1.76"",""0.95"",309"
"0,""2016-8-01""";"310,""03:40"",2";"48.18,""88.8"",""0.14"",""955.16"",""9.03"",""0.14"",""15.72"",""1.47"",""0.96"",310"
"0,""2016-8-01""";"311,""03:50"",2";"52.85,""89.2"",""0.14"",""955.04"",""6.23"",""0.17"",""15.55"",""1.27"",""0.9"",311"
"0,""2016-8-01""";"312,""04:00"",2";"52.01,""89.7"",""0.09"",""954.99"",""13.44"",""0.24"",""15.39"",""1.27"",""0.74"",312"
"0,""2016-8-01""";"313,""04:10"",2";"43.08,""89.5"",""0.1"",""954.9"",""8.37"",""0.18"",""15.36"",""0.98"",""0.52"",313"
"0,""2016-8-01""";"314,""04:20"",2";"32.16,""88.9"",""0.09"",""954.9"",""9.65"",""0.23"",""15.27"",""1.08"",""0.59"",314"
"0,""2016-8-01""";"315,""04:30"",2";"347.6,""89.1"",""0.08"",""954.97"",""15.75"",""0.34"",""15.09"",""1.57"",""0.79"",315"
"0,""2016-8-01""";"316,""04:40"",2";"344.4,""90.1"",""0.65"",""955.03"",""9.13"",""0.29"",""15.02"",""1.37"",""0.71"",316"
"0,""2016-8-01""";"317,""04:50"",2";"351.3,""91.1"",""1.09"",""955.1"",""14.22"",""0.21"",""14.94"",""0.78"",""0.17"",317"
"0,""2016-8-01""";"318,""05:00"",2";"83.7,""91.5"",""1.27"",""955.05"",""23.31"",""0.12"",""14.87"",""0.49"",""0.07"",318"
"0,""2016-8-01""";"319,""05:10"",2";"30.79,""91.3"",""2.72"",""954.97"",""10.76"",""0.16"",""14.97"",""0.59"",""0.18"",319"
"0,""2016-8-01""";"320,""05:20"",2";"60.19,""91.1"",""7.71"",""954.92"",""10.06"",""0.12"",""15.01"",""0.69"",""0.06"",320"
"0,""2016-8-01""";"321,""05:30"",2";"117.0,""90.9"",""20.99"",""954.88"",""5.32"",""0.22"",""15.18"",""0.69"",""0.27"",321"
"0,""2016-8-01""";"322,""05:40"",2";"83.5,""89.9"",""41.44"",""954.87"",""12.28"",""0.19"",""15.65"",""0.78"",""0.21"",322"
"0,""2016-8-01""";"323,""05:50"",2";"102.4,""87.4"",""63.89"",""954.85"",""11.71"",""0.16"",""15.99"",""0.59"",""0.17"",323"
"0,""2016-8-01""";"324,""06:00"",2";"46.54,""85.3"",""86.9"",""954.87"",""34.6"",""0.36"",""16.04"",""1.37"",""0.54"",324"
"0,""2016-8-01""";"325,""06:10"",2";"79.53,""83.2"",""113.1"",""954.87"",""17.74"",""0.28"",""16.17"",""1.27"",""0.62"",325"
"0,""2016-8-01""";"326,""06:20"",2";"49.14,""82.5"",""143.6"",""954.86"",""20.48"",""0.28"",""16.17"",""1.18"",""0.68"",326"
"0,""2016-8-01""";"327,""06:30"",2";"34.42,""80.1"",""175.4"",""954.82"",""13.85"",""0.28"",""16.7"",""1.27"",""0.56"",327"
"0,""2016-8-01""";"328,""06:40"",2";"50.93,""78.06"",""203.5"",""954.75"",""17.33"",""0.44"",""17.07"",""1.57"",""0.59"",328"
"0,""2016-8-01""";"329,""06:50"",2";"34.65,""76.37"",""231.6"",""954.78"",""20.64"",""0.3"",""17.57"",""0.98"",""0.28"",329"
"0,""2016-8-01""";"330,""07:00"",2";"12.81,""76.86"",""264.4"",""954.73"",""14.67"",""0.25"",""17.57"",""1.27"",""0.64"",330"
"0,""2016-8-01""";"331,""07:10"",2";"29.39,""76.41"",""296.6"",""954.66"",""24.03"",""0.38"",""17.93"",""1.57"",""0.56"",331"
"0,""2016-8-01""";"332,""07:20"",2";"76.59,""76.75"",""327.5"",""954.57"",""24.07"",""0.42"",""17.97"",""2.35"",""1.11"",332"
"0,""2016-8-01""";"333,""07:30"",2";"67.63,""77.0"",""361.5"",""954.51"",""21.14"",""0.48"",""18.22"",""2.06"",""0.79"",333"
"0,""2016-8-01""";"334,""07:40"",2";"64.23,""73.8"",""392.5"",""954.48"",""25.1"",""0.39"",""18.93"",""1.47"",""0.47"",334"
"0,""2016-8-01""";"335,""07:50"",2";"20.45,""73.86"",""424.4"",""954.49"",""21.27"",""0.46"",""19.12"",""1.76"",""0.58"",335"
"0,""2016-8-01""";"336,""08:00"",2";"352.1,""73.09"",""455.2"",""954.48"",""25.93"",""0.5"",""19.31"",""1.86"",""0.66"",336"
"0,""2016-8-01""";"337,""08:10"",2";"28.41,""71.4"",""488.5"",""954.39"",""24.23"",""0.4"",""19.77"",""1.76"",""0.73"",337"
"0,""2016-8-01""";"338,""08:20"",2";"29.06,""69.87"",""519.4"",""954.33"",""5.46"",""0.33"",""20.06"",""1.47"",""0.5"",338"
"0,""2016-8-01""";"339,""08:30"",2";"22.2,""67.74"",""548.0"",""954.27"",""20.86"",""0.43"",""20.45"",""1.67"",""0.61"",339"
"0,""2016-8-01""";"340,""08:40"",2";"323.5,""65.76"",""578.5"",""954.27"",""6.59"",""0.34"",""20.74"",""1.76"",""0.31"",340"
"0,""2016-8-01""";"341,""08:50"",2";"324.1,""64.28"",""605.4"",""954.3"",""17.64"",""0.52"",""21.15"",""2.16"",""1.03"",341"
